avg.exp	pct.exp	features.plot	id	avg.exp.scaled
1.97324003696314	76.86256362795	Tox	Tex-term	1.59100037517524
0.422647563448379	43.1281813975012	Batf	Tex-term	-0.097534182588857
4.98499356338834	97.5937066173068	Runx3	Tex-term	0.102760652471587
0.00777973309055106	1.2494215640907	Eomes	Tex-term	-0.694567761973366
0.716898508834582	61.8695048588616	Tbx21	Tex-term	1.9447696551271
1.33337832654921	77.3715872281351	Nfatc1	Tex-term	2.01209090169443
0.211212968602197	26.1453031004165	Nfatc2	Tex-term	0.056338628624161
0.566646690941115	45.0717260527534	Nr4a1	Tex-term	-0.311194745078953
6.1900409793642	95.8815363257751	Nr4a2	Tex-term	1.60418085376463
0.954501944666705	62.8875520592318	Nr4a3	Tex-term	-0.0303964646319109
0.0175028953140231	1.5270708005553	Tcf7	Tex-term	-0.451711634083148
0.521186174474301	43.1744562702453	Irf4	Tex-term	0.427200723106793
2.91958090935377	86.6728366496992	Irf8	Tex-term	0.137113695960825
0.00756119021017476	1.1105969458584	Id1	Tex-term	-0.42658666032899
6.91593081281132	98.3803794539565	Id2	Tex-term	0.278410880237539
0.0080006210409646	0.879222582137899	Id3	Tex-term	-0.64827586052798
0.29105958133495	27.2096251735308	Bach2	Tex-term	0.704576288201862
0.0286649264385956	3.4706154558075	Bcl6	Tex-term	-0.284219086167038
1.54732482148361	74.1275011633318	Tox	Tex-prolif	0.820509661324261
0.416233318646768	47.9758026989297	Batf	Tex-prolif	-0.15552058888661
5.35359221665288	98.6040018613308	Runx3	Tex-prolif	0.503294099278289
0.0117147593898086	1.62866449511401	Eomes	Tex-prolif	-0.637021073400575
0.546829220015191	55.6072591903211	Tbx21	Tex-prolif	0.333668848718835
0.927189470410096	71.9869706840391	Nfatc1	Tex-prolif	0.00705819235939245
0.170719436862138	24.3834341554211	Nfatc2	Tex-prolif	-0.442869245634592
0.462485156243123	44.9511400651466	Nr4a1	Tex-prolif	-0.413043564853257
4.28623228817813	93.438808748255	Nr4a2	Tex-prolif	0.17244261339522
0.577316818508014	50.4420660772452	Nr4a3	Tex-prolif	-0.39297942603867
0.0126663562915654	1.58213122382504	Tcf7	Tex-prolif	-0.458796130137768
0.365052138255707	39.320614239181	Irf4	Tex-prolif	-0.488659223730685
2.70151859879561	89.7626803164262	Irf8	Tex-prolif	0.0207170048640787
0.00878830124803985	1.20986505351326	Id1	Tex-prolif	-0.387307026549696
5.41432999479925	98.1386691484411	Id2	Tex-prolif	-0.321803396113504
0.0106182573355833	1.44253140995812	Id3	Tex-prolif	-0.622079295442752
0.113983141613426	13.3085155886459	Bach2	Tex-prolif	-0.489794904463404
0.0129515305362192	1.95439739413681	Bcl6	Tex-prolif	-0.534256000424024
0.997418083253554	61.3333333333333	Tox	Tex-Prf1	-0.174284654284582
0.344087232433805	40.4	Batf	Tex-Prf1	-0.807739579170017
5.98385653553059	98.1333333333333	Runx3	Tex-Prf1	1.18816350344886
