avg.exp	pct.exp	features.plot	id	avg.exp.scaled
0.0492632280755005	59.3243868579361	early_exhausted_Schietinger2016	Tex-term	-0.526904525812541
0.105373488393485	97.1309578898658	effector_Schietinger2016	Tex-term	0.279445081340008
0.203115575905445	100	late_exhausted_Schietinger2016	Tex-term	1.16624603773529
0.224467741007245	100	naive_c1_6_Schietinger2016	Tex-term	0.245275198574239
0.113911065420552	83.1084225221033	early_exhausted_Schietinger2016	Tex-prolif	0.0851143492274147
0.0622766741951534	87.1568171242438	effector_Schietinger2016	Tex-prolif	-0.422409463036951
0.173067737178514	100	late_exhausted_Schietinger2016	Tex-prolif	0.566680915828034
0.209430775781591	100	naive_c1_6_Schietinger2016	Tex-prolif	-0.19814446509837
0.0718667457323561	82.4	early_exhausted_Schietinger2016	Tex-Prf1	-0.312917793751297
0.0776197109458351	94.2666666666667	effector_Schietinger2016	Tex-Prf1	-0.172539947892478
0.196744605994332	100	late_exhausted_Schietinger2016	Tex-Prf1	1.03912170822402
0.214807951905104	100	naive_c1_6_Schietinger2016	Tex-Prf1	-0.0395788507994846
0.0271130132444075	33.3333333333333	early_exhausted_Schietinger2016	Tem	-0.736599855456178
0.150480855776334	98.5148514851485	effector_Schietinger2016	Tem	1.01404255383158
0.132679133412801	99.6699669966997	late_exhausted_Schietinger2016	Tem	-0.2392205788026
0.232101948464056	100	naive_c1_6_Schietinger2016	Tem	0.470397598746512
0.123800044244225	95.7115009746589	early_exhausted_Schietinger2016	Tprolif	0.178732975054831
0.0642480727505793	89.6686159844054	effector_Schietinger2016	Tprolif	-0.390304188885216
0.154929199725436	100	late_exhausted_Schietinger2016	Tprolif	0.20475024526945
0.204519178528896	100	naive_c1_6_Schietinger2016	Tprolif	-0.342980791391747
0.0702940926124671	80.5496828752643	early_exhausted_Schietinger2016	Tpex	-0.327806047292174
0.0533645924457511	79.9154334038055	effector_Schietinger2016	Tpex	-0.567547455067904
0.131943288835551	98.9429175475687	late_exhausted_Schietinger2016	Tpex	-0.253903390024843
0.23448037451183	100	naive_c1_6_Schietinger2016	Tpex	0.540534149729194
0.337633125603166	96.875	early_exhausted_Schietinger2016	Tex-early-prolif	2.20308347577027
0.0507796960627354	80.46875	effector_Schietinger2016	Tex-early-prolif	-0.609643867689359
0.168605225495335	100	late_exhausted_Schietinger2016	Tex-early-prolif	0.477637361459514
0.177106735186489	100	naive_c1_6_Schietinger2016	Tex-early-prolif	-1.15133648184695
-0.0283849864848169	15.1162790697674	early_exhausted_Schietinger2016	Tnaive-like	-1.26199752931738
0.216366043298538	97.6744186046512	effector_Schietinger2016	Tnaive-like	2.08701787996083
0.0463624538647619	83.7209302325581	late_exhausted_Schietinger2016	Tnaive-like	-1.96155645014987
0.282112071212448	100	naive_c1_6_Schietinger2016	Tnaive-like	1.94512813622789
0.178787247022947	100	early_exhausted_Schietinger2016	Tcytokine	0.699294951577054
0.0134203560727008	56.5217391304348	effector_Schietinger2016	Tcytokine	-1.21806059256051
0.0945641058265829	91.304347826087	late_exhausted_Schietinger2016	Tcytokine	-0.999755849538994
0.166324345577313	100	naive_c1_6_Schietinger2016	Tcytokine	-1.46929449414128
