avg.exp	pct.exp	features.plot	id	avg.exp.scaled
1.97324003696314	76.86256362795	Tox	Tex-term	1.59100037517524
5.4197512164675	99.0282276723739	Lag3	Tex-term	1.74965780178529
1.43901499662081	61.3604812586765	Havcr2	Tex-term	0.709006882384274
29.7469165619678	100	Nkg7	Tex-term	1.38480860058009
8.48810069403038	77.6029615918556	Gzmb	Tex-term	-0.314529246020899
0.538507213708004	12.7255900046275	Gzmc	Tex-term	-0.644861832080505
5.28991855656012	90.4673762147154	Prf1	Tex-term	0.390862367231455
6.23518999930097	98.8431281813975	Cxcr6	Tex-term	0.656076675296178
0.406092876435044	33.1790837575197	Cxcr3	Tex-term	-0.308628685540065
16.0084221571453	88.4775566867191	Ly6c2	Tex-term	0.139548784361342
1.06815885434851	40.259139287367	Mki67	Tex-term	-0.3039873425724
0.148555733537815	8.88477556686719	Ccnb2	Tex-term	-0.489415577336845
1.84590922884302	84.0351689032855	Nme1	Tex-term	-0.735884491615696
0.0175028953140231	1.5270708005553	Tcf7	Tex-term	-0.451711634083148
0.29105958133495	27.2096251735308	Bach2	Tex-term	0.704576288201862
0.422647563448379	43.1281813975012	Batf	Tex-term	-0.097534182588857
0.0193832111217144	2.313743637205	Slamf6	Tex-term	-0.524674663721803
0.0222534725768358	3.4706154558075	Lef1	Tex-term	-0.75557605646684
0.0482542172577299	3.7945395650162	Ccr7	Tex-term	-0.407993248288729
1.54732482148361	74.1275011633318	Tox	Tex-prolif	0.820509661324261
3.29367171824086	97.2545369939507	Lag3	Tex-prolif	0.180441109258959
0.984193753487353	59.3299208934388	Havcr2	Tex-prolif	-0.247598168929457
25.4588646783246	99.953466728711	Nkg7	Tex-prolif	0.649866982850681
8.9190527101412	74.6859004187994	Gzmb	Tex-prolif	-0.25614274899422
1.06711824164284	16.7054443927408	Gzmc	Tex-prolif	-0.437647683222524
4.02002144495545	87.8082829222894	Prf1	Tex-prolif	-0.0518481028395128
5.6938273606645	98.5574685900419	Cxcr6	Tex-prolif	0.386863428767758
0.39036116810283	38.3899488134016	Cxcr3	Tex-prolif	-0.337767049952364
12.352133510174	86.924150767799	Ly6c2	Tex-prolif	-0.238232906937987
1.27564706323145	44.0670079106561	Mki67	Tex-prolif	-0.233080199391327
0.307470326604801	17.4965100046533	Ccnb2	Tex-prolif	-0.357895852681081
3.79968824509761	96.742671009772	Nme1	Tex-prolif	0.954458082814493
0.0126663562915654	1.58213122382504	Tcf7	Tex-prolif	-0.458796130137768
0.113983141613426	13.3085155886459	Bach2	Tex-prolif	-0.489794904463404
0.416233318646768	47.9758026989297	Batf	Tex-prolif	-0.15552058888661
0.00672719168482985	1.11679851093532	Slamf6	Tex-prolif	-0.548861525204888
0.0349472786291213	5.39785946952071	Lef1	Tex-prolif	-0.62125646786068
0.0197759409055957	2.83852954862727	Ccr7	Tex-prolif	-0.468481758336511
0.997418083253554	61.3333333333333	Tox	Tex-Prf1	-0.174284654284582
4.0756841740634	96.5333333333333	Lag3	Tex-Prf1	0.757628839286832
1.78997601497111	69.6	Havcr2	Tex-Prf1	1.44716739717271
26.5332802059418	100	Nkg7	Tex-Prf1	0.834014168427564
16.7274164387435	83.0666666666667	Gzmb	Tex-Prf1	0.801754623751893
1.56525639574613	25.6	Gzmc	Tex-Prf1	-0.242378821694113
10.8867715867635	94.1333333333333	Prf1	Tex-Prf1	2.34203259454892
6.15193973416034	98.4	Cxcr6	Tex-Prf1	0.614677301653939
0.21461019571522	21.4666666666667	Cxcr3	Tex-Prf1	-0.663294053828971
11.1520141066827	88.1333333333333	Ly6c2	Tex-Prf1	-0.362233822015536
0.997760021758491	35.2	Mki67	Tex-Prf1	-0.328045481245029
0.258768884131149	14.2666666666667	Ccnb2	Tex-Prf1	-0.39820178167637
2.32030499907554	89.6	Nme1	Tex-Prf1	-0.325453546824991
0.00577284158259864	0.8	Tcf7	Tex-Prf1	-0.468893655978326
0.133673354378224	15.8666666666667	Bach2	Tex-Prf1	-0.356985463858493
0.344087232433805	40.4	Batf	Tex-Prf1	-0.807739579170017
0.0109705182773387	1.46666666666667	Slamf6	Tex-Prf1	-0.540752122953072
0.0468764632821001	5.86666666666667	Lef1	Tex-Prf1	-0.49502772540195
0.0964120605584322	6.26666666666667	Ccr7	Tex-Prf1	-0.305704888124131
0.306166523429572	21.9471947194719	Tox	Tem	-1.42477510032265
2.34315343781491	79.7029702970297	Lag3	Tem	-0.521117394757451
1.43090350448857	61.8811881188119	Havcr2	Tem	0.691946346042715
27.2979177811851	100	Nkg7	Tem	0.965067614555312
28.0464750030878	93.8943894389439	Gzmb	Tem	2.33529003954158
8.41025909115468	36.963696369637	Gzmc	Tem	2.44084444173451
3.66294486006452	82.5082508250825	Prf1	Tem	-0.176331843532996
8.30629187022728	99.5049504950495	Cxcr6	Tem	1.6860111753339
0.885872017297423	53.4653465346535	Cxcr3	Tem	0.580021113238701
38.7202936448609	96.8646864686469	Ly6c2	Tem	2.48622598948563
0.809110927081631	32.1782178217822	Mki67	Tem	-0.392514534398688
0.213195765084718	12.5412541254125	Ccnb2	Tem	-0.43591867068583
2.31527966048959	86.4686468646865	Nme1	Tem	-0.329801297359765
0.0339817735301676	2.47524752475248	Tcf7	Tem	-0.427573599185726
0.0788835251211694	7.92079207920792	Bach2	Tem	-0.726539955797607
0.384429997746177	37.6237623762376	Batf	Tem	-0.443030708066371
0.0191362324317174	2.97029702970297	Slamf6	Tem	-0.52514666357879
0.113168746876417	14.1914191419142	Lef1	Tem	0.206444490533502
0.0168335607347977	2.47524752475248	Ccr7	Tem	-0.474731441088549
1.02794514894793	62.1832358674464	Tox	Tprolif	-0.119060469320548
2.34658052220232	93.17738791423	Lag3	Tprolif	-0.518587932415186
1.20246123466498	61.7933723196881	Havcr2	Tprolif	0.211474001036833
15.2492288102508	100	Nkg7	Tprolif	-1.09999204519245
8.92275158934309	79.3372319688109	Gzmb	Tprolif	-0.255641615245103
1.66058945169252	26.9005847953216	Gzmc	Tprolif	-0.205008511575657
3.65495733299738	87.3294346978557	Prf1	Tprolif	-0.179116448545704
5.65698792048618	99.4152046783626	Cxcr6	Tprolif	0.368543610252623
0.381284932241994	35.2826510721248	Cxcr3	Tprolif	-0.354578108384175
10.508409993025	89.6686159844054	Ly6c2	Tprolif	-0.428733454309669
2.71746272645188	78.7524366471735	Mki67	Tprolif	0.259646737831227
3.53907978178734	92.5925925925926	Ccnb2	Tprolif	2.31662495461456
2.74439287494469	90.6432748538012	Nme1	Tprolif	0.041452733730481
0.0322114903872335	2.72904483430799	Tcf7	Tprolif	-0.430166685664186
0.0551582418161364	7.40740740740741	Bach2	Tprolif	-0.886565733150691
0.483540849780629	48.7329434697856	Batf	Tprolif	0.452956631416278
0.0190453293764097	2.53411306042885	Slamf6	Tprolif	-0.525320387996494
0.0773735705009858	11.1111111111111	Lef1	Tprolif	-0.17232239349079
0.0432451396585624	3.31384015594542	Ccr7	Tprolif	-0.418632643627859
1.51221671095684	74.8414376321353	Tox	Tpex	0.756998257742962
3.93602670322465	97.2515856236787	Lag3	Tpex	0.654550457382971
0.485587058198303	21.9873150105708	Havcr2	Tpex	-1.29629519118441
18.8750450155319	100	Nkg7	Tpex	-0.478552916234247
4.61960750596941	42.0718816067653	Gzmb	Tpex	-0.838642737960969
3.73571479355772	18.3932346723044	Gzmc	Tpex	0.608435228272374
2.6274644401612	68.0761099365751	Prf1	Tpex	-0.537320162394054
2.57083692673789	79.2811839323467	Cxcr6	Tpex	-1.16616283051046
0.46647413029551	35.3065539112051	Cxcr3	Tpex	-0.196790165431281
9.81058955484481	81.6067653276956	Ly6c2	Tpex	-0.500834924082122
0.764533369258919	36.9978858350951	Mki67	Tpex	-0.407748495365506
0.159714076081694	10.1479915433404	Ccnb2	Tpex	-0.480180792093635
2.19381914985287	88.3720930232558	Nme1	Tpex	-0.434884764084089
0.649967098087637	39.323467230444	Tcf7	Tpex	0.474713259509606
0.533838997900913	46.3002114164905	Bach2	Tpex	2.34211057438064
0.615180174638436	56.0253699788584	Batf	Tpex	1.64300964810954
0.310436497883349	29.3868921775898	Slamf6	Tpex	0.0315559557242912
0.0323486657650697	4.22832980972516	Lef1	Tpex	-0.648753706230983
1.47558082252306	53.4883720930233	Ccr7	Tpex	2.5
1.32834651253917	69.53125	Tox	Tex-early-prolif	0.424372713301566
3.2295898805181	93.75	Lag3	Tex-early-prolif	0.133143588387229
1.35726186870822	67.96875	Havcr2	Tex-early-prolif	0.537059207770207
